장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내종합,28,H1-KEY (하이키),건물 사이에 피어난 장미 (Rose Blossom),H1-KEY 1st Mini Album [Rose Blossom],https://cdnimg.melon.co.kr/cm2/album/images/111/40/018/11140018_20230105103451_500.jpg,https://www.youtube.com/watch?v=vfUAckewh_8
국내종합,29,태양,VIBE (feat. Jimin of BTS),VIBE (feat. Jimin of BTS),https://cdnimg.melon.co.kr/cm2/album/images/111/46/937/11146937_20230112154123_500.jpg,https://www.youtube.com/watch?v=cXCBiF67jLM
국내종합,30,(여자)아이들,Nxde,I love,https://cdnimg.melon.co.kr/cm2/album/images/110/78/852/11078852_20221017102947_500.jpg,https://www.youtube.com/watch?v=fCO7f0SmrDc
국내종합,31,테이,Monologue,Monologue,https://cdnimg.melon.co.kr/cm2/album/images/110/57/545/11057545_20221021124737_500.jpg,https://www.youtube.com/watch?v=i-u2TTV22UE
국내종합,32,#안녕,해요 (2022),해요 (2022),https://cdnimg.melon.co.kr/cm2/album/images/109/75/276/10975276_20220603165713_500.jpg,https://www.youtube.com/watch?v=P6gV_t70KAk
국내종합,33,우디 (Woody),Say I Love You,Say I Love You (Re : WIND 4MEN Vol.04),https://cdnimg.melon.co.kr/cm2/album/images/111/28/774/11128774_20221220164233_500.jpg,https://www.youtube.com/watch?v=2jr2TZfqU1E
국내종합,34,지코 (ZICO),새삥 (Prod. ZICO) (Feat. 호미들),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),https://cdnimg.melon.co.kr/cm2/album/images/110/45/985/11045985_20220905151107_500.jpg,https://www.youtube.com/watch?v=azaZt7eccnc
국내종합,35,김민석 (멜로망스),취중고백,취중고백,https://cdnimg.melon.co.kr/cm2/album/images/108/16/959/10816959_20211217144957_500.jpg,https://www.youtube.com/watch?v=VMQl78z1DiY
국내종합,36,NMIXX,"Young, Dumb, Stupid",expérgo,https://cdnimg.melon.co.kr/cm2/album/images/112/01/031/11201031_20230320162256_500.jpg,https://www.youtube.com/watch?v=Qx8WSG5GKXc
국내종합,37,주호,내가 아니라도,내가 아니라도,https://cdnimg.melon.co.kr/cm2/album/images/108/97/407/10897407_20220323150744_500.jpg,https://www.youtube.com/watch?v=lAq9l8o6UXU
국내종합,38,NewJeans,Cookie,NewJeans 1st EP 'New Jeans',https://cdnimg.melon.co.kr/cm2/album/images/110/11/565/11011565_20220801102637_500.jpg,https://www.youtube.com/watch?v=VOmIplFAGeg
국내종합,39,BLACKPINK,Shut Down,BORN PINK,https://cdnimg.melon.co.kr/cm2/album/images/110/33/394/11033394_20220916124707_500.jpg,https://www.youtube.com/watch?v=POe9SOEKotk
국내종합,40,(여자)아이들,TOMBOY,I NEVER DIE,https://cdnimg.melon.co.kr/cm2/album/images/108/90/384/10890384_20220314111504_500.jpg,https://www.youtube.com/watch?v=Jh4QFaPmdss
국내종합,41,지민,Set Me Free Pt.2,FACE,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_500.jpg,https://www.youtube.com/watch?v=UaywgAqcLxI
국내종합,42,먼데이 키즈 (Monday Kiz),되돌리다,되돌리다,https://cdnimg.melon.co.kr/cm2/album/images/112/06/217/11206217_20230317162759_500.jpg,https://www.youtube.com/watch?v=t7sd6vZy-g8
국내종합,43,BIG Naughty (서동현),정이라고 하자 (Feat. 10CM),정이라고 하자,https://cdnimg.melon.co.kr/cm2/album/images/109/25/762/10925762_20220419152007_500.jpg,https://www.youtube.com/watch?v=DYrY1E4-9NI
국내종합,44,10CM,그라데이션,5.3,https://cdnimg.melon.co.kr/cm2/album/images/109/95/477/10995477_20220701165440_500.jpg,https://www.youtube.com/watch?v=VQZXXciZb_c
국내종합,45,WSG워너비 (가야G),그때 그 순간 그대로 (그그그),WSG워너비 1집,https://cdnimg.melon.co.kr/cm2/album/images/110/00/171/11000171_20220708163659_500.jpg,https://www.youtube.com/watch?v=kZvzjX35KxY
국내종합,46,"경서예지, 전건호",다정히 내 이름을 부르면,다정히 내 이름을 부르면 (경서예지 x 전건호),https://cdnimg.melon.co.kr/cm2/album/images/106/10/525/10610525_20210518143433_500.jpg,https://www.youtube.com/watch?v=b_6EfFZyBxY
국내종합,47,BLACKPINK,Pink Venom,BORN PINK,https://cdnimg.melon.co.kr/cm2/album/images/110/33/394/11033394_20220916124707_500.jpg,https://www.youtube.com/watch?v=gQlMMD8auMs
국내종합,48,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,봄 사랑 벚꽃 말고,https://cdnimg.melon.co.kr/cm/album/images/022/48/659/2248659_500.jpg,https://www.youtube.com/watch?v=ouR4nn1G9r4
국내종합,49,"j-hope, J. Cole",on the street (with J. Cole),on the street (with J. Cole),https://cdnimg.melon.co.kr/cm2/album/images/111/94/815/11194815_20230303100153_500.jpg,https://www.youtube.com/watch?v=r6WbbU_lLCA
국내종합,50,방탄소년단,Dynamite,Dynamite (DayTime Version),https://cdnimg.melon.co.kr/cm2/album/images/104/79/150/10479150_20200918102847_500.jpg,https://www.youtube.com/watch?v=gdZLi9oWNZg
국내종합,51,LE SSERAFIM (르세라핌),FEARLESS,FEARLESS,https://cdnimg.melon.co.kr/cm2/album/images/109/39/458/10939458_20220502123814_500.jpg,https://www.youtube.com/watch?v=LiNxfFkymTk
국내종합,52,방탄소년단,봄날,YOU NEVER WALK ALONE,https://cdnimg.melon.co.kr/cm/album/images/100/37/969/10037969_500.jpg,https://www.youtube.com/watch?v=xEeFrLSkMm8
국내종합,53,임영웅,우리들의 블루스,IM HERO,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg,https://www.youtube.com/watch?v=JPPIrXdocjQ
국내종합,54,IVE (아이브),ELEVEN,ELEVEN,https://cdnimg.melon.co.kr/cm2/album/images/107/98/794/10798794_20211201113915_500.jpg,https://www.youtube.com/watch?v=--FmExEAsM8
국내종합,55,윤하 (YOUNHA),오르트구름,YOUNHA 6th Album 'END THEORY',https://cdnimg.melon.co.kr/cm2/album/images/107/78/556/10778556_20211116105621_500.jpg,https://www.youtube.com/watch?v=cFgk2PMgPJ4
국내종합,56,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",'키스 먼저 할까요?' OST Part.3,https://cdnimg.melon.co.kr/cm/album/images/101/49/492/10149492_500.jpg,https://www.youtube.com/watch?v=1q_t6RNuH8c
국내종합,57,STAYC(스테이씨),Poppy (Korean Ver.),Teddy Bear,https://cdnimg.melon.co.kr/cm2/album/images/111/65/170/11165170_20230214120544_500.jpg,https://www.youtube.com/watch?v=74Owk2cieDQ
국내종합,58,BIG Naughty (서동현),사랑이라 믿었던 것들은 (Feat. 이수현),호프리스 로맨틱,https://cdnimg.melon.co.kr/cm2/album/images/111/91/359/11191359_20230227182139_500.jpg,https://www.youtube.com/watch?v=kaUuyO-D4XE
국내종합,59,이영지,NOT SORRY (Feat. pH-1) (Prod. by Slom),쇼미더머니 11 Episode 3,https://cdnimg.melon.co.kr/cm2/album/images/111/25/247/11125247_20221216121651_500.jpg,https://www.youtube.com/watch?v=YSEcAElZwF8
국내종합,60,버스커 버스커,벚꽃 엔딩,버스커 버스커 1집,https://cdnimg.melon.co.kr/cm/album/images/020/97/226/2097226_500.jpg,https://www.youtube.com/watch?v=tXV7dfvSefo
국내종합,61,경서,나의 X에게,나의 X에게,https://cdnimg.melon.co.kr/cm2/album/images/109/29/486/10929486_20220422151852_500.jpg,https://www.youtube.com/watch?v=iAfxyHOmHrM
국내종합,62,Crush,Rush Hour (Feat. j-hope of BTS),Rush Hour,https://cdnimg.melon.co.kr/cm2/album/images/110/62/364/11062364_20220922182518_500.jpg,https://www.youtube.com/watch?v=PS0qkO5qty0
국내종합,63,송하예,그대를 알고,그대를 알고,https://cdnimg.melon.co.kr/cm2/album/images/111/21/346/11121346_20221213100914_500.jpg,https://www.youtube.com/watch?v=FaMCcbrRLCs
국내종합,64,주호,잘가요,잘가요,https://cdnimg.melon.co.kr/cm2/album/images/111/15/359/11115359_20221202124614_500.jpg,https://www.youtube.com/watch?v=yfeaSjN1kSo
국내종합,65,임한별,사랑하지 않아서 그랬어,사랑하지 않아서 그랬어,https://cdnimg.melon.co.kr/cm2/album/images/112/15/072/11215072_20230331123824_500.jpg,https://www.youtube.com/watch?v=ve7vLxUVFpE
국내종합,66,"10CM, BIG Naughty (서동현)",딱 10CM만,딱 10CM만,https://cdnimg.melon.co.kr/cm2/album/images/110/63/205/11063205_20220923155512_500.jpg,https://www.youtube.com/watch?v=8Irb9NEZkRM
국내종합,67,방탄소년단,Butter,Butter,https://cdnimg.melon.co.kr/cm2/album/images/106/12/483/10612483_20210521111412_500.jpg,https://www.youtube.com/watch?v=WMweEpGlu_U
국내종합,68,임영웅,다시 만날 수 있을까,IM HERO,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg,https://www.youtube.com/watch?v=sHqFqWDviBg
국내종합,69,임창정,그대라는 사치,그대라는 사치,https://cdnimg.melon.co.kr/cm2/album/images/112/00/832/11200832_20230310112744_500.jpg,https://www.youtube.com/watch?v=cdmiRnRP0Fo
국내종합,70,투모로우바이투게더,Sugar Rush Ride,이름의 장: TEMPTATION,https://cdnimg.melon.co.kr/cm2/album/images/111/58/153/11158153_20230126154403_500.jpg,https://www.youtube.com/watch?v=P9tKTxbgdkk
국내종합,71,싸이 (PSY),That That (prod. & feat. SUGA of BTS),싸다9,https://cdnimg.melon.co.kr/cm2/album/images/109/37/474/10937474_20220428225312_500.jpg,https://www.youtube.com/watch?v=8dJyRm2jJ-U
국내종합,72,이홍기 (FT아일랜드),아모르 파티,아모르 파티,https://cdnimg.melon.co.kr/cm2/album/images/112/07/710/11207710_20230321152017_500.jpg,https://www.youtube.com/watch?v=-_bdhLPf1OU
국내종합,73,"로꼬, 유주 (YUJU)",우연히 봄,냄새를 보는 소녀 OST Part.2,https://cdnimg.melon.co.kr/cm/album/images/023/12/287/2312287_500.jpg,https://www.youtube.com/watch?v=AAk0ZvS5X90
국내종합,74,임영웅,이제 나만 믿어요,내일은 미스터트롯 우승자 특전곡,https://cdnimg.melon.co.kr/cm2/album/images/104/12/319/10412319_20200403103006_500.jpg,https://www.youtube.com/watch?v=kSzraUekkNE
국내종합,75,정효빈,혼자가 아닌 나,혼자가 아닌 나,https://cdnimg.melon.co.kr/cm2/album/images/111/93/196/11193196_20230228155717_500.jpg,https://www.youtube.com/watch?v=XHAuhtrtaOI
국내종합,76,Agust D,사람 Pt.2 (feat. 아이유),사람 Pt.2 (feat. 아이유),https://cdnimg.melon.co.kr/cm2/album/images/112/19/412/11219412_20230407161051_500.jpg,https://www.youtube.com/watch?v=uVD-YgzDzyY
국내종합,77,김민석 (멜로망스),너와 함께,너와 함께,https://cdnimg.melon.co.kr/cm2/album/images/111/87/922/11187922_20230223094104_500.jpg,https://www.youtube.com/watch?v=97rc2GKZVTw
국내종합,78,임영웅,London Boy,Polaroid,https://cdnimg.melon.co.kr/cm2/album/images/111/02/375/11102375_20221115101140_500.jpg,https://www.youtube.com/watch?v=TMfvkhkALbU
국내종합,79,신예영,마지막 사랑,마지막 사랑,https://cdnimg.melon.co.kr/cm2/album/images/111/46/628/11146628_20230112111111_500.jpg,https://www.youtube.com/watch?v=bokR8sXylQE
국내종합,80,DK(디셈버),발걸음,발걸음,https://cdnimg.melon.co.kr/cm2/album/images/112/13/288/11213288_20230329152659_500.jpg,https://www.youtube.com/watch?v=1Zv_iZmpz64
국내종합,81,방탄소년단,Permission to Dance,Butter / Permission to Dance,https://cdnimg.melon.co.kr/cm2/album/images/106/48/182/10648182_20210709104950_500.jpg,https://www.youtube.com/watch?v=CuklIb9d3fI
국내종합,82,임영웅,Polaroid,Polaroid,https://cdnimg.melon.co.kr/cm2/album/images/111/02/375/11102375_20221115101140_500.jpg,https://www.youtube.com/watch?v=I82pbW2y_cc
국내종합,83,최유리,그댄 행복에 살텐데 (2022),그댄 행복에 살텐데 (2022),https://cdnimg.melon.co.kr/cm2/album/images/111/30/072/11130072_20221226144743_500.jpg,https://www.youtube.com/watch?v=mwTnWKAvFyo
국내종합,84,BE'O (비오),LOVE me,LOVE me,https://cdnimg.melon.co.kr/cm2/album/images/109/16/904/10916904_20220412101049_500.jpg,https://www.youtube.com/watch?v=G0ofW1OOTrU
국내종합,85,BE'O (비오),자격지심 (Feat. ZICO),FIVE SENSES,https://cdnimg.melon.co.kr/cm2/album/images/110/67/591/11067591_20220929100834_500.jpg,https://www.youtube.com/watch?v=viy213MhJeI
국내종합,86,임영웅,무지개,IM HERO,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg,https://www.youtube.com/watch?v=jP2J0qnFtV4
국내종합,87,BIGBANG (빅뱅),봄여름가을겨울 (Still Life),봄여름가을겨울 (Still Life),https://cdnimg.melon.co.kr/cm2/album/images/109/08/834/10908834_20220404174407_500.jpg,https://www.youtube.com/watch?v=eN5mG_yMDiM
국내종합,88,경서,밤하늘의 별을(2020),밤하늘의 별을(2020),https://cdnimg.melon.co.kr/cm2/album/images/105/18/234/10518234_20210216102853_500.jpg,https://www.youtube.com/watch?v=qW7lMRUsvM0
국내종합,89,신예영,네가 보고 싶은 건 자연스러운 거겠지,혼잣말 獨白,https://cdnimg.melon.co.kr/cm2/album/images/111/54/383/11154383_20230120160612_500.jpg,https://www.youtube.com/watch?v=7Guo0_JPcbU
국내종합,90,임한별,떠나보낼 준비해 둘걸 그랬어,떠나보낼 준비해 둘걸 그랬어,https://cdnimg.melon.co.kr/cm2/album/images/110/78/887/11078887_20221018101221_500.jpg,https://www.youtube.com/watch?v=j4m_0U9nzkI
국내종합,91,임영웅,아버지,IM HERO,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg,https://www.youtube.com/watch?v=An7ZnTEz40s
국내종합,92,WSG워너비(4FIRE),보고싶었어,WSG워너비 1집,https://cdnimg.melon.co.kr/cm2/album/images/110/00/171/11000171_20220708163659_500.jpg,https://www.youtube.com/watch?v=IAtzzjBKU1c
국내종합,93,김승민,내 기쁨은 너가 벤틀리를 끄는 거야,PROTOTYPE RESEARCH #0063,https://cdnimg.melon.co.kr/cm2/album/images/107/43/373/10743373_20211018161315_500.jpg,https://www.youtube.com/watch?v=nhpteF75kg8
국내종합,94,볼빨간사춘기,"나만, 봄",사춘기집Ⅰ 꽃기운,https://cdnimg.melon.co.kr/cm/album/images/102/68/898/10268898_500.jpg,https://www.youtube.com/watch?v=AsXxuIdpkWM
국내종합,95,백아,첫사랑,첫사랑,https://cdnimg.melon.co.kr/cm/album/images/102/10/149/10210149_500.jpg,https://www.youtube.com/watch?v=RROW1FvQjqA
국내종합,96,성시경,희재,국화꽃 향기 OST,https://cdnimg.melon.co.kr/cm/album/images/000/28/985/28985_500.jpg,https://www.youtube.com/watch?v=-pPDEayEY4M
국내종합,97,볼빨간사춘기,Love story,Seoul,https://cdnimg.melon.co.kr/cm2/album/images/109/26/502/10926502_20220420071020_500.jpg,https://www.youtube.com/watch?v=E35In9bsWh4
국내종합,98,잔나비,주저하는 연인들을 위해,전설,https://cdnimg.melon.co.kr/cm/album/images/102/60/858/10260858_500.jpg,https://www.youtube.com/watch?v=5g4KsIizYhQ
국내종합,99,지민,Face-off,FACE,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_500.jpg,https://www.youtube.com/watch?v=TLT_MqzRHfY
국내종합,100,지수 (JISOO),All Eyes On Me,ME,https://cdnimg.melon.co.kr/cm2/album/images/112/14/411/11214411_20230330163342_500.jpg,https://www.youtube.com/watch?v=GBcaKry7kmA
해외종합,1,Charlie Puth,I Don't Think That I Like Her,CHARLIE,https://cdnimg.melon.co.kr/cm2/album/images/108/44/485/10844485_20221006154824_500.jpg,https://www.youtube.com/watch?v=9voN0gkdlS4
해외종합,2,imase,NIGHT DANCER,NIGHT DANCER,https://cdnimg.melon.co.kr/cm2/album/images/110/31/616/11031616_20220817122214_500.jpg,https://www.youtube.com/watch?v=kagoEGKHZvU
해외종합,3,Charlie Puth,Dangerously,Nine Track Mind (Deluxe Edition),https://cdnimg.melon.co.kr/cm/album/images/023/36/926/2336926_500.jpg,https://www.youtube.com/watch?v=uu_3AU3-a9E
해외종합,4,Charlie Puth,That's Hilarious,CHARLIE,https://cdnimg.melon.co.kr/cm2/album/images/108/44/485/10844485_20221006154824_500.jpg,https://www.youtube.com/watch?v=Nq3x1AkwgpY
해외종합,5,"Anne-Marie, 민니 ((여자)아이들), (여자)아이들",Expectations,Expectations,https://cdnimg.melon.co.kr/cm2/album/images/111/99/569/11199569_20230309101206_500.jpg,https://www.youtube.com/watch?v=jrt4iWhofPA
해외종합,6,"The Kid LAROI, Justin Bieber",STAY,Stay,https://cdnimg.melon.co.kr/cm2/album/images/106/46/395/10646395_20210707141710_500.jpg,https://www.youtube.com/watch?v=kTJczUoc26U
해외종합,7,"Sam Smith, Kim Petras",Unholy,Gloria,https://cdnimg.melon.co.kr/cm2/album/images/109/34/470/10934470_20230119153132_500.jpg,https://www.youtube.com/watch?v=Uq9gPaIzbe8
해외종합,8,"정국, 방탄소년단",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],https://cdnimg.melon.co.kr/cm2/album/images/111/06/209/11106209_20221120120732_500.jpg,https://www.youtube.com/watch?v=hEq3vHsFYBk
해외종합,9,Justin Bieber,Off My Face,Justice (The Complete Edition),https://cdnimg.melon.co.kr/cm2/album/images/105/80/103/10580103_20211008114642_500.jpg,https://www.youtube.com/watch?v=rikm9eS6JAE
해외종합,10,Charlie Puth,That’s Not How This Works (feat. Dan + Shay),That’s Not How This Works (feat. Dan + Shay),https://cdnimg.melon.co.kr/cm2/album/images/112/12/508/11212508_20230329095440_500.jpg,https://www.youtube.com/watch?v=Y1BTILJ1Fdc
해외종합,11,"Charlie Puth, 정국, 방탄소년단",Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),https://cdnimg.melon.co.kr/cm2/album/images/109/89/806/10989806_20220623153505_500.jpg,https://www.youtube.com/watch?v=NcTcNuoVYso
해외종합,12,RADWIMPS (래드윔프스),すずめ / Suzume (feat. Toaka(토아카/十明)),Suzume(스즈메의 문단속/すずめの戸締まり),https://cdnimg.melon.co.kr/cm2/album/images/111/00/413/11100413_20221110174311_500.jpg,https://www.youtube.com/watch?v=7kVu6Io4A4Y
해외종합,13,Aimyon,愛を伝えたいだとか / Ai Wo Tsutaetaidatoka (사랑을 전하고 싶다든가),靑春のエキサイトメント / Seishunno Excitement (청춘의 Excitement) (Excitement of Youth),https://cdnimg.melon.co.kr/cm/album/images/100/96/397/10096397_500.jpg,https://www.youtube.com/watch?v=ltwazF77Owg
해외종합,14,Peder Elias,Loving You Girl (Feat. Hkeem),Love & Loneliness,https://cdnimg.melon.co.kr/cm2/album/images/106/05/708/10605708_20220428163451_500.jpg,https://www.youtube.com/watch?v=uZbB9DssRlA
해외종합,15,Sam Smith,I'm Not The Only One,In The Lonely Hour,https://cdnimg.melon.co.kr/cm/album/images/022/58/028/2258028_500.jpg,https://www.youtube.com/watch?v=nCkpzqqog4k
해외종합,16,"Christopher, 청하",When I Get Old,When I Get Old,https://cdnimg.melon.co.kr/cm2/album/images/110/80/841/11080841_20221019161113_500.jpg,https://www.youtube.com/watch?v=Ua3aNDJE_Cg
해외종합,17,Mina Okabe,Every Second,Every Second,https://cdnimg.melon.co.kr/cm2/album/images/106/11/562/10611562_20210520150838_500.jpg,https://www.youtube.com/watch?v=i8Cf8V1KC6g
해외종합,18,Anne-Marie,2002,Speak Your Mind (Deluxe),https://cdnimg.melon.co.kr/cm/album/images/101/37/250/10137250_500.jpg,https://www.youtube.com/watch?v=Il-an3K9pjg
해외종합,19,Alan Walker,The Drum,"Walkerverse, Pt. I",https://cdnimg.melon.co.kr/cm2/album/images/109/26/306/10926306_20220616175111_500.jpg,https://www.youtube.com/watch?v=TicGJQqrq2M
해외종합,20,Justin Bieber,Love Yourself,Purpose (Deluxe),https://cdnimg.melon.co.kr/cm/album/images/023/37/419/2337419_500.jpg,https://www.youtube.com/watch?v=Bwm3dG9lreU
해외종합,21,Charlie Puth,One Call Away,Nine Track Mind (Deluxe Edition),https://cdnimg.melon.co.kr/cm/album/images/023/36/926/2336926_500.jpg,https://www.youtube.com/watch?v=BxuY9FET9Y4
해외종합,22,"Dan + Shay, Justin Bieber","10,000 Hours",Good Things,https://cdnimg.melon.co.kr/cm2/album/images/103/35/111/10335111_20210817103453_500.jpg,https://www.youtube.com/watch?v=Y2E71oe0aSM
해외종합,23,Yuuri,BETELGEUSE,BETELGEUSE,https://cdnimg.melon.co.kr/cm2/album/images/107/53/344/10753344_20211026175201_500.jpg,https://www.youtube.com/watch?v=hrfnpTGUfmg
